text,intent
भूकम्पपछि दाजु लाई भेट्टाउन सकिएको छैन प्लिज,family_member_missing
मलाई तुरुन्तै के गर्ने भनेर भन्नुहोस् छिटो,status_check_general
टाउकोबाटरगत बगिरहेको छ,injury_report
खुट्टामा घाउ भएर रगत बगिरहेको छ,injury_report
ओके धन्यवाद हजुर,goodbye_thanks
धेरैरगत बगिरहेको छ मेडिक चाहियो,medical_emergency_request
हजुरआमाको बेपत्ता व्यक्ति रिपोर्ट,family_member_missing
पराकम्पकति शक्तिशाली हुन्छ,aftershock_information_query
रगत बग्न रोक्ने उपाय के हो,first_aid_query
हजुरआमा सँग सम्पर्क टुटेको छ,family_member_missing
सडक चिरापरेर जान सकिँदैन,road_blockage_report
केहो यो,fallback_unclear
नजिकैको अपार्टमेन्टभत्कियो,building_collapse_report
ल ठिक छ बाई,goodbye_thanks
काठमाडौं नजिक पहिरोले सडकबन्द भयो,road_blockage_report
ठिकै छ छोड्नुहोस् प्लिज,goodbye_thanks
उद्धारका लागि कहाँ फोन गर्ने छिटो,emergency_contact_request
भक्तपुर मा जोडदार धक्का महसुस भयो छिटो,earthquake_occurring_report
मडराएको छु मद्दत गर्नुहोस्,sos_help_request
बेहोस भएको मान्छेलाई कसरी मद्दत गर्ने,first_aid_query
म र हजुरबुबाथुनिएका छौं,trapped_debris_report
नजिकैको सुरक्षितभेला हुने ठाउँ,safe_location_query
घाउ भएको ठाउँमा कसरी उपचार गर्ने,first_aid_query
ललितपुर मा तोकिएकोसुरक्षित क्षेत्र कहाँ छ,safe_location_query
काठमाडौं मा तोकिएको सुरक्षित क्षेत्र कहाँ छ!!,safe_location_query
छिमेकभरि बिजुली गएको छ!!,power_outage_report
मलाई मद्दतचाहियो,sos_help_request
जाजरकोट नजिकको पुलभत्कियो,road_blockage_report
परिवारको लागि खाद्य सामग्री चाहियो,food_water_request
अहिले मैले के गर्ने,status_check_general
जाजरकोट मा तोकिएको सुरक्षित क्षेत्र कहाँ छ हजुर,safe_location_query
भूकम्पमा छत खस्यो,building_collapse_report
पर्खालमा चिरा देखिएको छ,building_damage_check
दाजु लाई गहिरो घाउ छ,injury_report
दिदी लाई सुरक्षित फेला परेको छ हजुर,family_reunification_status
ग्यासचुहावट भयो सल्लाह दिनुहोस्,gas_leak_report
म र छोरी थुनिएका छौं!!,trapped_debris_report
काठमाडौंमा आगो छिट्टै फैलिँदैछ,fire_incident_report
ठिकैछ छोड्नुहोस्,goodbye_thanks
पोलेको ठाउँको लागि प्राथमिक उपचार???,first_aid_query
भान्सामा ग्यास धेरै चुहिँदैछ,gas_leak_report
अहिले हजुरआमासँग भेट भयो,family_reunification_status
अहिले दाजु सँग भेट भयो,family_reunification_status
दाजु अझै घरआउनुभएको छैन,family_member_missing
बुबा लाई एम्बुलेन्सचाहियो छिटो,medical_emergency_request
भूकम्प अघि के के तयार राख्ने हजुर,preparedness_tips_query
नमस्ते बहिनी,greeting
पर्खालले थिचेको छ हल्लन सक्दिन,trapped_debris_report
भूकम्प अघि के के तयार राख्ने,preparedness_tips_query
ग्यास चुहावट भयो सल्लाह दिनुहोस् छिटो,gas_leak_report
म र दिदी थुनिएका छौं???,trapped_debris_report
अहिले दिदी सँग भेट भयो प्लिज,family_reunification_status
पोखरा मा भूकम्प गयो,earthquake_occurring_report
गोर्खा मा बिजुली गएको छ,power_outage_report
काठमाडौं मा भूकम्पगयो,earthquake_occurring_report
के हामीअहिले नै निकासा गर्नुपर्छ,evacuation_guidance_query
एकदम धन्यवाद हजुर,goodbye_thanks
सी पी आर कसरी गर्ने,first_aid_query
नजिकैको सुरक्षित ठाउँ कहाँ छ,safe_location_query
आमा लाई गहिरो घाउ छ,injury_report
छत खसेर हजुरबुबा थुनिनुभयो,trapped_debris_report
म र दाजु थुनिएकाछौं,trapped_debris_report
छतखसेर बुबा थुनिनुभयो,trapped_debris_report
कुन खुल्ला ठाउँ भेला हुन सुरक्षित छ है,safe_location_query
दाजु लडेरढाडमा चोट लाग्यो,injury_report
तिमी को हौ!!,fallback_unclear
भूकम्पपछि आमालाई भेट्टाउन सकिएको छैन,family_member_missing
पोखरामा आगो छिट्टै फैलिँदैछ,fire_incident_report
नमस्कारसर,greeting
बिहानदेखिदिदी बाट कुनै खबर छैन,family_member_missing
सफाखानेपानी तुरुन्तै चाहियो,food_water_request
भवन अलिकति ढल्किएको छ खतरा छ कि हजुर,building_damage_check
ललितपुर मा आगो लागेको छ,fire_incident_report
हिजोदेखि खाना छैन,food_water_request
धेरैधन्यवाद,goodbye_thanks
केपराकम्प आउने छ,aftershock_information_query
नमस्ते बहिनी!!,greeting
भक्तपुर नजिक ग्यास चुहावट भयो???,gas_leak_report
पोलेको ठाउँको लागि प्राथमिक उपचार है,first_aid_query
ललितपुर नजिक पहिरोले सडक बन्द भयो हजुर,road_blockage_report
अहिले मैलेके गर्ने,status_check_general
गोर्खा मा तोकिएको सुरक्षित क्षेत्र कहाँ छ,safe_location_query
छिटो निकाल्नुहोस् थुनिएको छु,trapped_debris_report
दाजु भग्नावशेषमुनि थुनिनुभयो???,trapped_debris_report
ललितपुर को लागि निकासा योजना हजुर,evacuation_guidance_query
ठिक छ धन्यवाद है,goodbye_thanks
हिजोदेखि खाना छैन है,food_water_request
प्राथमिक उपचार किटमा के चाहिन्छ,first_aid_query
अहिले कुन चरण पालना गर्ने???,status_check_general
बिजुली कहिले आउँछ,power_outage_report
आमा सुरक्षित हुनुहुन्छ भनेर स्थिति अपडेट गर्न चाहन्छु,family_reunification_status
बहिनी नमस्ते,greeting
फर्निचरलाई खस्नबाट कसरी सुरक्षित गर्ने,preparedness_tips_query
के गर्ने भनेर मलाई मार्गदर्शन गर्नुहोस्,status_check_general
थाहा छैन हजुर,fallback_unclear
बहिनी नमस्ते छिटो,greeting
दाजु र बालबालिकाका लागि आश्रय चाहियो!!,shelter_request
घर बलिरहेको छ दमकल चाहियो प्लिज,fire_incident_report
जाजरकोट नजिकैको घरमा आगो लागेको छ,fire_incident_report
जोक भन,fallback_unclear
भक्तपुर नजिक पहिरोले सडक बन्द भयो,road_blockage_report
हजुरआमा लडेरढाडमा चोटलाग्यो,injury_report
भूकम्पदेखि हजुरबुबा बेपत्ता हुनुभएको छ हजुर,family_member_missing
हजुरआमा बेहोस हुनुभयो,medical_emergency_request
आमा बेहोसहुनुभयो,medical_emergency_request
पानीको आपूर्ति बन्द भयो पानी चाहियो!!,food_water_request
के हो यो,fallback_unclear
हाम्रो घर पूर्ण रूपमाभत्कियो,building_collapse_report
आपतकालीन सामान कति पटक जाँच्ने???,preparedness_tips_query
भूकम्पदेखि छोरी को फोन लाग्दैन!!,family_member_missing
घरमा ग्यास चुहावट भयो,gas_leak_report
जाजरकोटनजिक पहिरोले सडक बन्द भयो,road_blockage_report
थाहा छैन,fallback_unclear
यो भूकम्पहो कि,earthquake_occurring_report
धन्यबाद है छिटो,goodbye_thanks
अहँ,fallback_unclear
अर्को चरणहरू भन्नुहोस् छिटो,status_check_general
मलाई थाहा छैन के गर्ने है,status_check_general
घर पूर्ण रूपमा भत्कियो,building_collapse_report
भान्सामा सानो आगो लागेकोछ,fire_incident_report
भूकम्पपछि दाजु लाई भेट्टाउनसकिएको छैन,family_member_missing
धन्यवाद है,goodbye_thanks
मेरो भवन सुरक्षित छ कि भनेर कसरी थाहा पाउने प्लिज,building_damage_check
कसैले सहयोग गर्नुहोस्,sos_help_request
ललितपुर मा एम्बुलेन्स चाहियो???,medical_emergency_request
बाल हेल्पलाइननम्बर,emergency_contact_request
राहत शिविरमा हजुरआमा भेटियो,family_reunification_status
दाजु भग्नावशेषमुनि थुनिनुभयो,trapped_debris_report
राहत शिविरमा हजुरआमाभेटियो,family_reunification_status
आमा र बालबालिकाका लागि आश्रय चाहियो,shelter_request
दाजु लडेरढाडमा चोट लाग्यो हजुर,injury_report
निकासाका निर्देशनहरूदिनुहोस्,evacuation_guidance_query
नजिकैको खाद्य वितरण स्थल,food_water_request
म र आमाथुनिएका छौं,trapped_debris_report
काठमाडौं नजिककोपुल भत्कियो,road_blockage_report
तिमी कति उमेरको हौ है,fallback_unclear
मलाईचोट लागेको छ,injury_report
प्राथमिक उपचारकिटमा के चाहिन्छ,first_aid_query
हाइ,greeting
आज राति थप धक्का आउन सक्छ कि,aftershock_information_query
डाक्टर तुरुन्तै चाहियो प्लिज,medical_emergency_request
ललितपुर मा आमा लाई खोजिरहेको छु!!,family_member_missing
पानीको आपूर्ति बन्द भयो पानी चाहियो,food_water_request
दिदी को लागि खाद्यान्न चाहियो!!,food_water_request
के म अहिलेघरभित्र फर्कन सक्छु,building_damage_check
मद्दत गर है,sos_help_request
निकासाका निर्देशनहरू दिनुहोस्,evacuation_guidance_query
हजुरबुबा बेहोसहुनुभयो,medical_emergency_request
नेपाल रेडक्रसको हेल्पलाइन नम्बर,emergency_contact_request
भूकम्पपछि आमा लाईभेट्टाउन सकिएको छैन,family_member_missing
भक्तपुर जान सकिँदैन सडक बन्द छ!!,road_blockage_report
यहाँ सफा पानी उपलब्ध छैन,food_water_request
आमा लाई गहिरो घाउ छ प्लिज,injury_report
आमाबेहोस हुनुभयो,medical_emergency_request
भूकम्प भर्खरै आएको हो,earthquake_occurring_report
शुभ प्रभात???,greeting
जाजरकोट नजिकको पुल भत्कियो,road_blockage_report
काठमाडौं नजिक ग्यास चुहावटभयो,gas_leak_report
भूकम्प ५मिनेट अगाडि आएको हो,earthquake_occurring_report
के हामी तुरुन्तैनिकासा गर्नुपर्छ,evacuation_guidance_query
छोरी अझै घर आउनुभएको छैन,family_member_missing
गर्भवतीमहिलालाई उपचार चाहियो,medical_emergency_request
छोरा भग्नावशेषमुनि थुनिनुभयो,trapped_debris_report
के हामी अहिले नै निकासा गर्नुपर्छ,evacuation_guidance_query
बाईहै,goodbye_thanks
प्रहरी आपतकालीन नम्बर दिनुहोस्,emergency_contact_request
मर्केको खुट्टाको लागि के गर्ने,first_aid_query
ललितपुर नजिकको पुल भत्कियो,road_blockage_report
मुख्य सडक बन्द छ,road_blockage_report
हजुरआमाभग्नावशेषमुनि थुनिनुभयो,trapped_debris_report
एम्बुलेन्सको नम्बर के हो,emergency_contact_request
भक्तपुर मा बिजुली गएको छ,power_outage_report
भूकम्पदेखि हजुरबुबा को फोन लाग्दैन प्लिज,family_member_missing
म र छोरीथुनिएका छौं,trapped_debris_report
गोर्खा मा आगो छिट्टैफैलिँदैछ,fire_incident_report
गोर्खा जान सकिँदैन सडकबन्द छ,road_blockage_report
छत खसेर बुबा थुनिनुभयो,trapped_debris_report
सडकचिरा परेर जान सकिँदैन,road_blockage_report
ललितपुर नजिकग्यास चुहावट भयो,gas_leak_report
आमासुरक्षित हुनुहुन्छ भनेर स्थिति अपडेट गर्न चाहन्छु,family_reunification_status
ल ठिक छ बाई छिटो,goodbye_thanks
भूकम्पको धक्का महसुस भयो!!,earthquake_occurring_report
गोर्खा मा बिजुलीको तार खसेको छ,power_outage_report
पोखरा मा एम्बुलेन्स चाहियो हजुर,medical_emergency_request
गोर्खा नजिकको पुल भत्कियो है,road_blockage_report
हजुरआमा लाई छातीमा दुखाइ भइरहेको छ है,medical_emergency_request
ललितपुर जान सकिँदैनसडक बन्द छ,road_blockage_report
भूकम्पदेखि छोरी को फोन लाग्दैन प्लिज,family_member_missing
विपद रिपोर्टिङ हटलाइन है,emergency_contact_request
पहिरोले एकमात्रसडक बन्द भयो,road_blockage_report
हजुरबुबा लडेरढाडमाचोट लाग्यो,injury_report
भग्नावशेष खसेर टाउकोमा चोटलाग्यो,injury_report
भक्तपुर मा तोकिएको सुरक्षित क्षेत्र कहाँ छ प्लिज,safe_location_query
अहिलेको अवस्था केहो,status_check_general
कति पराकम्प आउने अपेक्षाछ,aftershock_information_query
धन्यवादहजुर,goodbye_thanks
सहयोग,sos_help_request
बुबा लाई गम्भीर चोट लागेको छ,injury_report
परिवारको भेला हुने ठाउँ कसरी योजना बनाउने,preparedness_tips_query
हजुरबुबाभग्नावशेषमुनि थुनिनुभयो,trapped_debris_report
कोही छ सहयोग गर्नुहोस्,sos_help_request
भूकम्पदेखि छोरी बेपत्ता हुनुभएको छ प्लिज,family_member_missing
मेरो परिवारको लागि आश्रय चाहियो???,shelter_request
भक्तपुर नजिकैकोघरमा आगो लागेको छ,fire_incident_report
परिवार पुनर्मिलन प्रक्रियाके हो,family_reunification_status
भूकम्पपछि हजुरबुबा लाई भेट्टाउन सकिएको छैन,family_member_missing
ललितपुर मा बिजुलीको तार खसेकोछ,power_outage_report
नजिकैको सुरक्षित भेला हुने ठाउँ!!,safe_location_query
म र हजुरबुबा थुनिएका छौं???,trapped_debris_report
मलाई मद्दत चाहियो,sos_help_request
पराकम्पकोजानकारी दिनुहोस्,aftershock_information_query
के छहाल,greeting
भाँचिएको हातको लागि प्राथमिक उपचार,first_aid_query
आमा को लागिखाद्यान्न चाहियो,food_water_request
आमा को लागि खाद्यान्न चाहियो,food_water_request
हाम्रो घर असुरक्षित छ आश्रय चाहियो,shelter_request
भर्खरैभूकम्प आयो,earthquake_occurring_report
बाल हेल्पलाइन नम्बर,emergency_contact_request
कुन खुल्ला ठाउँ भेला हुन सुरक्षित छ,safe_location_query
गोर्खा मा आगो छिट्टै फैलिँदैछ,fire_incident_report
पर्खालले थिचेकोछ हल्लन सक्दिन,trapped_debris_report
भक्तपुर नजिकको पुल भत्कियो,road_blockage_report
पोखरा मा सम्पूर्ण भवनढल्यो,building_collapse_report
ललितपुर नजिकैको घरमा आगो लागेको छ,fire_incident_report
गोर्खा नजिक ग्यास चुहावट भयो,gas_leak_report
ललितपुर मा आमा लाई खोजिरहेको छु प्लिज,family_member_missing
आपतकालीन सामान कति पटक जाँच्ने,preparedness_tips_query
मलाई चोट लागेको छ,injury_report
भूकम्पपछि ग्यासको गन्ध आइरहेको छ छिटो,gas_leak_report
भूकम्पपछिछोरी लाई भेट्टाउन सकिएको छैन,family_member_missing
हजुरबुबा भग्नावशेषमुनि थुनिनुभयो???,trapped_debris_report
ललितपुर मा बिजुली गएको छ है,power_outage_report
भक्तपुरमा बिजुली गएको छ,power_outage_report
अहिले हजुरबुबा सँग भेट भयो है,family_reunification_status
भूकम्पदेखि छोरी को फोन लाग्दैन,family_member_missing
उद्धारकालागि कहाँ फोन गर्ने,emergency_contact_request
भाँचिएको हातको लागि प्राथमिक उपचार???,first_aid_query
राहत शिविरमाबुबा भेटियो,family_reunification_status
भूकम्पपछि छोरीलाई भेट्टाउन सकिएको छैन,family_member_missing
घरबाट धुवाँआइरहेको छ,fire_incident_report
पोखरानजिक ग्यास चुहावट भयो,gas_leak_report
हजुरबुबा लडेरढाडमा चोट लाग्यो,injury_report
दिदी लाई छातीमा दुखाइ भइरहेको छ,medical_emergency_request
जाजरकोट मा भूकम्प गयो???,earthquake_occurring_report
विस्थापितहरूलाई बस्नेठाउँ चाहिन्छ,shelter_request
बेहोस भएको मान्छेलाई कसरी मद्दत गर्ने छिटो,first_aid_query
घरधेरै हल्लियो,earthquake_occurring_report
ग्यासचुल्होले आगो लाग्यो,fire_incident_report
डाक्टर तुरुन्तैचाहियो,medical_emergency_request
धन्यवाददाई,goodbye_thanks
हाइ हजुर,greeting
राहत शिविरमा हजुरआमा भेटियो!!,family_reunification_status
दाजु र बालबालिकाका लागि आश्रय चाहियो,shelter_request
भक्तपुर मा बिजुलीको तार खसेको छ छिटो,power_outage_report
बाई है प्लिज,goodbye_thanks
हजुरबुबा लाई गम्भीरचोट लागेको छ,injury_report
जाँच्दैछु प्लिज,fallback_unclear
के छ हाल हजुर,greeting
भक्तपुर नजिक पहिरोले सडकबन्द भयो,road_blockage_report
हजुरआमा लाई गम्भीर चोट लागेको छ,injury_report
गोर्खानजिक पहिरोले सडक बन्द भयो,road_blockage_report
गोर्खा नजिकको पुल भत्कियो,road_blockage_report
ग्यास चुहियो छिटो,gas_leak_report
अहिले मैले के गर्नुपर्छ!!,status_check_general
छत खसेर दिदी थुनिनुभयो,trapped_debris_report
बुबा सुरक्षित हुनुहुन्छभनेर स्थिति अपडेट गर्न चाहन्छु,family_reunification_status
काठमाडौं माआगो लागेको छ,fire_incident_report
गोर्खा मा घर भत्कियो प्लिज,building_collapse_report
पाल शिविरको स्थान चाहियो,shelter_request
कोही सास फेर्न सकिरहेको छैन,medical_emergency_request
पोखरा मा आगो छिट्टैफैलिँदैछ,fire_incident_report
ललितपुर को लागिपराकम्प चेतावनी,aftershock_information_query
दाजु लाई एम्बुलेन्स चाहियो छिटो,medical_emergency_request
हजुरबुबा लाई गहिरो घाउ छ छिटो,injury_report
गोर्खा नजिकैको घरमा आगो लागेको छ,fire_incident_report
नमस्ते बहिनी प्लिज,greeting
भूकम्प अघि के के तयार राख्ने!!,preparedness_tips_query
पोखरा मा बिजुलीको तार खसेको छ???,power_outage_report
भूकम्प भर्खरै आएको हो!!,earthquake_occurring_report
बुबा र बालबालिकाका लागि आश्रयचाहियो,shelter_request
छत खसेरहजुरआमा थुनिनुभयो,trapped_debris_report
अहिले भूकम्प गयो,earthquake_occurring_report
काठमाडौं मा बिजुली गएको छ है,power_outage_report
हजुरआमा लडेरढाडमा चोट लाग्यो छिटो,injury_report
घर पूर्ण रूपमा भत्कियो प्लिज,building_collapse_report
इँटा खसेर लाग्यो,injury_report
हेल्लो,greeting
भूकम्पपछि हजुरबुबा लाईभेट्टाउन सकिएको छैन,family_member_missing
काठमाडौं नजिक ग्यास चुहावट भयो!!,gas_leak_report
भूकम्पको लागि गो-ब्याग कसरी तयार पार्ने,preparedness_tips_query
पर्खालमा ठूला चिरा छन् बाहिरिनु पर्छ कि है,building_damage_check
मेरो परिवारको सदस्य सुरक्षित भेटियो,family_reunification_status
भूकम्पपछि हजुरबुबा लाई भेट्टाउन सकिएको छैन प्लिज,family_member_missing
छोरी को बेपत्ता व्यक्ति रिपोर्ट प्लिज,family_member_missing
अहिले नै मद्दत चाहियो,sos_help_request
अहिले मैले केकदम चाल्ने,status_check_general
मेरो घरलाई भूकम्प प्रतिरोधी कसरीबनाउने,preparedness_tips_query
हजुरबुबा को बेपत्ता व्यक्ति रिपोर्ट हजुर,family_member_missing
दमकलको सम्पर्क नम्बर,emergency_contact_request
आमा लाई छातीमा दुखाइ भइरहेको छ प्लिज,medical_emergency_request
भेटिएकोपरिवार सदस्य कसरी दर्ता गर्ने,family_reunification_status
ठिकै छ छोड्नुहोस्,goodbye_thanks
ललितपुर मा घर भत्कियो,building_collapse_report
सहयोग गर्नुहोस्!!,sos_help_request
बुबा भग्नावशेषमुनिथुनिनुभयो,trapped_debris_report
घर बलिरहेको छ दमकलचाहियो,fire_incident_report
भूकम्पदेखि बुबा को फोन लाग्दैन,family_member_missing
आदाब हजुर,greeting
भूकम्पपछि भवनको सुरक्षा जाँच कसले गर्छ!!,building_damage_check
धन्यवाद दाई,goodbye_thanks
गोर्खा नजिक पहिरोलेसडक बन्द भयो,road_blockage_report
ग्यास चुहियो,gas_leak_report
